"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
9.0200005,-0.02261935,-0.0074892822,2.9773808,2.9773808,2.9741125,2.9773808,2.9741125
9.0200005,-0.02261935,-0.0074892822,2.9773808,2.9773808,2.9741125,2.9773808,2.9741125
9.0209999,-0.022628885,-0.0075846328,2.9773712,2.9773712,2.9737835,2.9773712,2.9737835
9.0209999,-0.022628885,-0.0075846328,2.9773712,2.9773712,2.9737835,2.9773712,2.9737835
9.0220003,-0.022408137,-0.0075527462,2.9775918,2.9775918,2.9738936,2.9775918,2.9738936
9.0220003,-0.022408137,-0.0075527462,2.9775918,2.9775918,2.9738936,2.9775918,2.9738936
9.0229998,-0.02262947,-0.007520162,2.9773705,2.9773705,2.9740059,2.9773705,2.9740059
9.0229998,-0.02262947,-0.007520162,2.9773705,2.9773705,2.9740059,2.9773705,2.9740059
9.0240002,-0.022944497,-0.0073560979,2.9770555,2.9770555,2.9745719,2.9770555,2.9745719
9.0240002,-0.022944497,-0.0073560979,2.9770555,2.9770555,2.9745719,2.9770555,2.9745719
9.0249996,-0.022900796,-0.0074466551,2.9770992,2.9770992,2.9742594,2.9770992,2.9742594
9.0249996,-0.022900796,-0.0074466551,2.9770992,2.9770992,2.9742594,2.9770992,2.9742594
9.026,-0.022684021,-0.0074192374,2.9773159,2.9773159,2.974354,2.9773159,2.974354
9.026,-0.022684021,-0.0074192374,2.9773159,2.9773159,2.974354,2.9773159,2.974354
9.0270004,-0.022704771,-0.0075136395,2.9772952,2.9772952,2.9740283,2.9772952,2.9740283
9.0270004,-0.022704771,-0.0075136395,2.9772952,2.9772952,2.9740283,2.9772952,2.9740283
9.0279999,-0.022829426,-0.0075684814,2.9771705,2.9771705,2.9738393,2.9771705,2.9738393
9.0279999,-0.022829426,-0.0075684814,2.9771705,2.9771705,2.9738393,2.9771705,2.9738393
9.0290003,-0.022527812,-0.0074258572,2.9774723,2.9774723,2.9743311,2.9774723,2.9743311
9.0290003,-0.022527812,-0.0074258572,2.9774723,2.9774723,2.9743311,2.9774723,2.9743311
9.0299997,-0.022687644,-0.0074544796,2.9773123,2.9773123,2.9742324,2.9773123,2.9742324
9.0299997,-0.022687644,-0.0074544796,2.9773123,2.9773123,2.9742324,2.9773123,2.9742324
9.0310001,-0.022753734,-0.0075385286,2.9772463,2.9772463,2.9739425,2.9772463,2.9739425
9.0310001,-0.022753734,-0.0075385286,2.9772463,2.9772463,2.9739425,2.9772463,2.9739425
9.0319996,-0.022751722,-0.0076339878,2.9772482,2.9772482,2.9736133,2.9772482,2.9736133
9.0319996,-0.022751722,-0.0076339878,2.9772482,2.9772482,2.9736133,2.9772482,2.9736133
9.033,-0.02272548,-0.0077276374,2.9772744,2.9772744,2.9732904,2.9772744,2.9732904
9.033,-0.02272548,-0.0077276374,2.9772744,2.9772744,2.9732904,2.9772744,2.9732904
9.0340004,-0.022480264,-0.0076655741,2.9775198,2.9775198,2.9735045,2.9775198,2.9735045
9.0340004,-0.022480264,-0.0076655741,2.9775198,2.9775198,2.9735045,2.9775198,2.9735045
9.0349998,-0.022192825,-0.0075445822,2.9778073,2.9778073,2.9739218,2.9778073,2.9739218
9.0349998,-0.022192825,-0.0075445822,2.9778073,2.9778073,2.9739218,2.9778073,2.9739218
9.0360003,-0.022427682,-0.007495515,2.9775722,2.9775722,2.9740911,2.9775722,2.9740911
9.0360003,-0.022427682,-0.007495515,2.9775722,2.9775722,2.9740911,2.9775722,2.9740911
9.0369997,-0.022703284,-0.0073919427,2.9772968,2.9772968,2.9744482,2.9772968,2.9744482
9.0369997,-0.022703284,-0.0073919427,2.9772968,2.9772968,2.9744482,2.9772968,2.9744482
9.0380001,-0.022915058,-0.0073698564,2.9770849,2.9770849,2.9745245,2.9770849,2.9745245
9.0380001,-0.022915058,-0.0073698564,2.9770849,2.9770849,2.9745245,2.9770849,2.9745245
9.0389996,-0.022597456,-0.0072009661,2.9774024,2.9774024,2.975107,2.9774024,2.975107
9.0389996,-0.022597456,-0.0072009661,2.9774024,2.9774024,2.975107,2.9774024,2.975107
9.04,-0.022355381,-0.0071428223,2.9776447,2.9776447,2.9753075,2.9776447,2.9753075
9.04,-0.022355381,-0.0071428223,2.9776447,2.9776447,2.9753075,2.9776447,2.9753075
9.0410004,-0.022174861,-0.0071528219,2.9778252,2.9778252,2.9752731,2.9778252,2.9752731
9.0410004,-0.022174861,-0.0071528219,2.9778252,2.9778252,2.9752731,2.9778252,2.9752731
9.0419998,-0.022281351,-0.0072184862,2.9777186,2.9777186,2.9750466,2.9777186,2.9750466
9.0419998,-0.022281351,-0.0072184862,2.9777186,2.9777186,2.9750466,2.9777186,2.9750466
9.0430002,-0.02220916,-0.0073001962,2.9777908,2.9777908,2.9747646,2.9777908,2.9747646
9.0430002,-0.02220916,-0.0073001962,2.9777908,2.9777908,2.9747646,2.9777908,2.9747646
9.0439997,-0.022071429,-0.0073458203,2.9779286,2.9779286,2.9746072,2.9779286,2.9746072
9.0439997,-0.022071429,-0.0073458203,2.9779286,2.9779286,2.9746072,2.9779286,2.9746072
9.0450001,-0.022226339,-0.007378242,2.9777737,2.9777737,2.9744954,2.9777737,2.9744954
9.0450001,-0.022226339,-0.007378242,2.9777737,2.9777737,2.9744954,2.9777737,2.9744954
9.0459995,-0.022062887,-0.007403513,2.9779372,2.9779372,2.9744084,2.9779372,2.9744084
9.0459995,-0.022062887,-0.007403513,2.9779372,2.9779372,2.9744084,2.9779372,2.9744084
9.0469999,-0.021811631,-0.0073332689,2.9781883,2.9781883,2.9746506,2.9781883,2.9746506
9.0469999,-0.021811631,-0.0073332689,2.9781883,2.9781883,2.9746506,2.9781883,2.9746506
9.0480003,-0.021986654,-0.0073482357,2.9780133,2.9780133,2.9745989,2.9780133,2.9745989
9.0480003,-0.021986654,-0.0073482357,2.9780133,2.9780133,2.9745989,2.9780133,2.9745989
9.0489998,-0.021946624,-0.007439333,2.9780533,2.9780533,2.9742846,2.9780533,2.9742846
9.0489998,-0.021946624,-0.007439333,2.9780533,2.9780533,2.9742846,2.9780533,2.9742846
9.0500002,-0.022188582,-0.007381028,2.9778113,2.9778113,2.9744859,2.9778113,2.9744859
9.0500002,-0.022188582,-0.007381028,2.9778113,2.9778113,2.9744859,2.9778113,2.9744859
9.0509996,-0.022245413,-0.0074678315,2.9777546,2.9777546,2.9741864,2.9777546,2.9741864
9.0509996,-0.022245413,-0.0074678315,2.9777546,2.9777546,2.9741864,2.9777546,2.9741864
9.052,-0.022478312,-0.0074207541,2.9775217,2.9775217,2.9743488,2.9775217,2.9743488
9.052,-0.022478312,-0.0074207541,2.9775217,2.9775217,2.9743488,2.9775217,2.9743488
9.0530005,-0.022524564,-0.0075103943,2.9774754,2.9774754,2.9740396,2.9774754,2.9740396
9.0530005,-0.022524564,-0.0075103943,2.9774754,2.9774754,2.9740396,2.9774754,2.9740396
9.0539999,-0.02236999,-0.0075429184,2.9776299,2.9776299,2.9739275,2.9776299,2.9739275
9.0539999,-0.02236999,-0.0075429184,2.9776299,2.9776299,2.9739275,2.9776299,2.9739275
9.0550003,-0.022140501,-0.0074998913,2.9778595,2.9778595,2.9740758,2.9778595,2.9740758
9.0550003,-0.022140501,-0.0074998913,2.9778595,2.9778595,2.9740758,2.9778595,2.9740758
9.0559998,-0.022453919,-0.0073372275,2.977546,2.977546,2.974637,2.977546,2.974637
9.0559998,-0.022453919,-0.0073372275,2.977546,2.977546,2.974637,2.977546,2.974637
9.0570002,-0.0224427,-0.0074321139,2.9775572,2.9775572,2.9743097,2.9775572,2.9743097
9.0570002,-0.0224427,-0.0074321139,2.9775572,2.9775572,2.9743097,2.9775572,2.9743097
9.0579996,-0.022242697,-0.0074222782,2.9777572,2.9777572,2.9743435,2.9777572,2.9743435
9.0579996,-0.022242697,-0.0074222782,2.9777572,2.9777572,2.9743435,2.9777572,2.9743435
9.059,-0.022204449,-0.0075136279,2.9777956,2.9777956,2.9740286,2.9777956,2.9740286
9.059,-0.022204449,-0.0075136279,2.9777956,2.9777956,2.9740286,2.9777956,2.9740286
9.0600004,-0.022174003,-0.0076063685,2.9778259,2.9778259,2.9737086,2.9778259,2.9737086
9.0600004,-0.022174003,-0.0076063685,2.9778259,2.9778259,2.9737086,2.9778259,2.9737086
9.0609999,-0.022117436,-0.0076931226,2.9778826,2.9778826,2.9734094,2.9778826,2.9734094
9.0609999,-0.022117436,-0.0076931226,2.9778826,2.9778826,2.9734094,2.9778826,2.9734094
9.0620003,-0.022049285,-0.0077760639,2.9779508,2.9779508,2.9731233,2.9779508,2.9731233
9.0620003,-0.022049285,-0.0077760639,2.9779508,2.9779508,2.9731233,2.9779508,2.9731233
9.0629997,-0.021974549,-0.0078565152,2.9780254,2.9780254,2.972846,2.9780254,2.972846
9.0629997,-0.021974549,-0.0078565152,2.9780254,2.9780254,2.972846,2.9780254,2.972846
9.0640001,-0.022296293,-0.0076795686,2.9777038,2.9777038,2.9734561,2.9777038,2.9734561
9.0640001,-0.022296293,-0.0076795686,2.9777038,2.9777038,2.9734561,2.9777038,2.9734561
9.0649996,-0.02211396,-0.0076873051,2.977886,2.977886,2.9734294,2.977886,2.9734294
9.0649996,-0.02211396,-0.0076873051,2.977886,2.977886,2.9734294,2.977886,2.9734294
9.066,-0.021909464,-0.0076724859,2.9780905,2.9780905,2.9734807,2.9780905,2.9734807
9.066,-0.021909464,-0.0076724859,2.9780905,2.9780905,2.9734807,2.9780905,2.9734807
9.0670004,-0.022223143,-0.007508928,2.9777768,2.9777768,2.9740448,2.9777768,2.9740448
9.0670004,-0.022223143,-0.007508928,2.9777768,2.9777768,2.9740448,2.9777768,2.9740448
9.0679998,-0.022420082,-0.0075020576,2.9775798,2.9775798,2.9740684,2.9775798,2.9740684
9.0679998,-0.022420082,-0.0075020576,2.9775798,2.9775798,2.9740684,2.9775798,2.9740684
9.0690002,-0.022321507,-0.0075715906,2.9776785,2.9776785,2.9738286,2.9776785,2.9738286
9.0690002,-0.022321507,-0.0075715906,2.9776785,2.9776785,2.9738286,2.9776785,2.9738286
9.0699997,-0.022008229,-0.0074085994,2.9779918,2.9779918,2.9743907,2.9779918,2.9743907
9.0699997,-0.022008229,-0.0074085994,2.9779918,2.9779918,2.9743907,2.9779918,2.9743907
9.0710001,-0.021820307,-0.0074108001,2.9781797,2.9781797,2.9743831,2.9781797,2.9743831
9.0710001,-0.021820307,-0.0074108001,2.9781797,2.9781797,2.9743831,2.9781797,2.9743831
9.0719995,-0.021704301,-0.0074704643,2.9782958,2.9782958,2.9741774,2.9782958,2.9741774
9.0719995,-0.021704301,-0.0074704643,2.9782958,2.9782958,2.9741774,2.9782958,2.9741774
9.073,-0.021489279,-0.0074438974,2.9785106,2.9785106,2.9742689,2.9785106,2.9742689
9.073,-0.021489279,-0.0074438974,2.9785106,2.9785106,2.9742689,2.9785106,2.9742689
9.0740004,-0.021449011,-0.0075346646,2.9785509,2.9785509,2.9739559,2.9785509,2.9739559
9.0740004,-0.021449011,-0.0075346646,2.9785509,2.9785509,2.9739559,2.9785509,2.9739559
9.0749998,-0.021551454,-0.0076020705,2.9784486,2.9784486,2.9737234,2.9784486,2.9737234
9.0749998,-0.021551454,-0.0076020705,2.9784486,2.9784486,2.9737234,2.9784486,2.9737234
9.0760002,-0.021767138,-0.0075746668,2.9782329,2.9782329,2.9738181,2.9782329,2.9738181
9.0760002,-0.021767138,-0.0075746668,2.9782329,2.9782329,2.9738181,2.9782329,2.9738181
9.0769997,-0.021520931,-0.0075101443,2.9784791,2.9784791,2.9740405,2.9784791,2.9740405
9.0769997,-0.021520931,-0.0075101443,2.9784791,2.9784791,2.9740405,2.9784791,2.9740405
9.0780001,-0.02166887,-0.0075475327,2.9783311,2.9783311,2.9739115,2.9783311,2.9739115
9.0780001,-0.02166887,-0.0075475327,2.9783311,2.9783311,2.9739115,2.9783311,2.9739115
9.0790005,-0.021465952,-0.0075341286,2.978534,2.978534,2.9739578,2.978534,2.9739578
9.0790005,-0.021465952,-0.0075341286,2.978534,2.978534,2.9739578,2.978534,2.9739578
9.0799999,-0.021408195,-0.0076203118,2.9785919,2.9785919,2.9736605,2.9785919,2.9736605
9.0799999,-0.021408195,-0.0076203118,2.9785919,2.9785919,2.9736605,2.9785919,2.9736605
9.0810003,-0.02126224,-0.0076591745,2.9787378,2.9787378,2.9735265,2.9787378,2.9735265
9.0810003,-0.02126224,-0.0076591745,2.9787378,2.9787378,2.9735265,2.9787378,2.9735265
9.0819998,-0.021122418,-0.0077026314,2.9788775,2.9788775,2.9733768,2.9788775,2.9733768
9.0819998,-0.021122418,-0.0077026314,2.9788775,2.9788775,2.9733768,2.9788775,2.9733768
9.0830002,-0.021140134,-0.007796729,2.9788599,2.9788599,2.973052,2.9788599,2.973052
9.0830002,-0.021140134,-0.007796729,2.9788599,2.9788599,2.973052,2.9788599,2.973052
9.0839996,-0.021191416,-0.0078847101,2.9788086,2.9788086,2.9727488,2.9788086,2.9727488
9.0839996,-0.021191416,-0.0078847101,2.9788086,2.9788086,2.9727488,2.9788086,2.9727488
9.085,-0.02117179,-0.0079785893,2.9788282,2.9788282,2.972425,2.9788282,2.972425
9.085,-0.02117179,-0.0079785893,2.9788282,2.9788282,2.972425,2.9788282,2.972425
9.0860004,-0.021312874,-0.0080210213,2.978687,2.978687,2.9722786,2.978687,2.9722786
9.0860004,-0.021312874,-0.0080210213,2.978687,2.978687,2.9722786,2.978687,2.9722786
9.0869999,-0.021631628,-0.0078481548,2.9783683,2.9783683,2.9728749,2.9783683,2.9728749
9.0869999,-0.021631628,-0.0078481548,2.9783683,2.9783683,2.9728749,2.9783683,2.9728749
9.0880003,-0.021412699,-0.0078167161,2.9785874,2.9785874,2.9729831,2.9785874,2.9729831
9.0880003,-0.021412699,-0.0078167161,2.9785874,2.9785874,2.9729831,2.9785874,2.9729831
9.0889997,-0.021587055,-0.0078314533,2.9784129,2.9784129,2.9729323,2.9784129,2.9729323
9.0889997,-0.021587055,-0.0078314533,2.9784129,2.9784129,2.9729323,2.9784129,2.9729323
9.0900002,-0.0213458,-0.0077728885,2.9786541,2.9786541,2.9731343,2.9786541,2.9731343
9.0900002,-0.0213458,-0.0077728885,2.9786541,2.9786541,2.9731343,2.9786541,2.9731343
9.0909996,-0.021410283,-0.0078567648,2.9785898,2.9785898,2.9728451,2.9785898,2.9728451
9.0909996,-0.021410283,-0.0078567648,2.9785898,2.9785898,2.9728451,2.9785898,2.9728451
9.092,-0.021174941,-0.00780557,2.9788251,2.9788251,2.9730217,2.9788251,2.9730217
9.092,-0.021174941,-0.00780557,2.9788251,2.9788251,2.9730217,2.9788251,2.9730217
9.0930004,-0.02089614,-0.00769545,2.9791038,2.9791038,2.9734013,2.9791038,2.9734013
9.0930004,-0.02089614,-0.00769545,2.9791038,2.9791038,2.9734013,2.9791038,2.9734013
9.0939999,-0.020812508,-0.007771817,2.9791875,2.9791875,2.9731381,2.9791875,2.9731381
9.0939999,-0.020812508,-0.007771817,2.9791875,2.9791875,2.9731381,2.9791875,2.9731381
9.0950003,-0.020926341,-0.0078324396,2.9790738,2.9790738,2.972929,2.9790738,2.972929
9.0950003,-0.020926341,-0.0078324396,2.9790738,2.9790738,2.972929,2.9790738,2.972929
9.0959997,-0.020887027,-0.0079231439,2.9791129,2.9791129,2.9726162,2.9791129,2.9726162
9.0959997,-0.020887027,-0.0079231439,2.9791129,2.9791129,2.9726162,2.9791129,2.9726162
9.0970001,-0.020839982,-0.0080120722,2.9791601,2.9791601,2.9723096,2.9791601,2.9723096
9.0970001,-0.020839982,-0.0080120722,2.9791601,2.9791601,2.9723096,2.9791601,2.9723096
9.0979996,-0.021167392,-0.0078240139,2.9788327,2.9788327,2.9729581,2.9788327,2.9729581
9.0979996,-0.021167392,-0.0078240139,2.9788327,2.9788327,2.9729581,2.9788327,2.9729581
9.099,-0.020997198,-0.0078423414,2.9790027,2.9790027,2.9728949,2.9790027,2.9728949
9.099,-0.020997198,-0.0078423414,2.9790027,2.9790027,2.9728949,2.9790027,2.9728949
9.1000004,-0.020671271,-0.007656794,2.9793286,2.9793286,2.9735348,2.9793286,2.9735348
9.1000004,-0.020671271,-0.007656794,2.9793286,2.9793286,2.9735348,2.9793286,2.9735348
9.1009998,-0.020507559,-0.0076808119,2.9794924,2.9794924,2.9734519,2.9794924,2.9734519
9.1009998,-0.020507559,-0.0076808119,2.9794924,2.9794924,2.9734519,2.9794924,2.9734519
9.1020002,-0.020283986,-0.0076436293,2.9797161,2.9797161,2.9735801,2.9797161,2.9735801
9.1020002,-0.020283986,-0.0076436293,2.9797161,2.9797161,2.9735801,2.9797161,2.9735801
9.1029997,-0.020488625,-0.0076278243,2.9795113,2.9795113,2.9736347,2.9795113,2.9736347
9.1029997,-0.020488625,-0.0076278243,2.9795113,2.9795113,2.9736347,2.9795113,2.9736347
9.1040001,-0.020408832,-0.0077057281,2.9795911,2.9795911,2.973366,2.9795911,2.973366
9.1040001,-0.020408832,-0.0077057281,2.9795911,2.9795911,2.973366,2.9795911,2.973366
9.1049995,-0.020326175,-0.0077823857,2.9796739,2.9796739,2.9731016,2.9796739,2.9731016
9.1049995,-0.020326175,-0.0077823857,2.9796739,2.9796739,2.9731016,2.9796739,2.9731016
9.1059999,-0.020638695,-0.0076192007,2.9793613,2.9793613,2.9736643,2.9793613,2.9736643
9.1059999,-0.020638695,-0.0076192007,2.9793613,2.9793613,2.9736643,2.9793613,2.9736643
9.1070004,-0.020454546,-0.007624343,2.9795454,2.9795454,2.9736466,2.9795454,2.9736466
9.1070004,-0.020454546,-0.007624343,2.9795454,2.9795454,2.9736466,2.9795454,2.9736466
9.1079998,-0.020307261,-0.0076617268,2.9796927,2.9796927,2.9735177,2.9796927,2.9735177
9.1079998,-0.020307261,-0.0076617268,2.9796927,2.9796927,2.9735177,2.9796927,2.9735177
9.1090002,-0.020057626,-0.0075918054,2.9799423,2.9799423,2.9737589,2.9799423,2.9737589
9.1090002,-0.020057626,-0.0075918054,2.9799423,2.9799423,2.9737589,2.9799423,2.9737589
9.1099997,-0.020000586,-0.007677861,2.9799993,2.9799993,2.9734621,2.9799993,2.9734621
9.1099997,-0.020000586,-0.007677861,2.9799993,2.9799993,2.9734621,2.9799993,2.9734621
9.1110001,-0.020045571,-0.0077671492,2.9799545,2.9799545,2.9731541,2.9799545,2.9731541
9.1110001,-0.020045571,-0.0077671492,2.9799545,2.9799545,2.9731541,2.9799545,2.9731541
9.1120005,-0.02014784,-0.0078341346,2.9798522,2.9798522,2.972923,2.9798522,2.972923
9.1120005,-0.02014784,-0.0078341346,2.9798522,2.9798522,2.972923,2.9798522,2.972923
9.1129999,-0.020397166,-0.0077644782,2.9796028,2.9796028,2.9731634,2.9796028,2.9731634
9.1129999,-0.020397166,-0.0077644782,2.9796028,2.9796028,2.9731634,2.9796028,2.9731634
9.1140003,-0.02047159,-0.0078444388,2.9795284,2.9795284,2.9728875,2.9795284,2.9728875
9.1140003,-0.02047159,-0.0078444388,2.9795284,2.9795284,2.9728875,2.9795284,2.9728875
9.1149998,-0.020254083,-0.0078139845,2.9797459,2.9797459,2.9729927,2.9797459,2.9729927
9.1149998,-0.020254083,-0.0078139845,2.9797459,2.9797459,2.9729927,2.9797459,2.9729927
9.1160002,-0.02012595,-0.0078651598,2.9798741,2.9798741,2.9728162,2.9798741,2.9728162
9.1160002,-0.02012595,-0.0078651598,2.9798741,2.9798741,2.9728162,2.9798741,2.9728162
9.1169996,-0.020160206,-0.0079566184,2.9798398,2.9798398,2.9725008,2.9798398,2.9725008
9.1169996,-0.020160206,-0.0079566184,2.9798398,2.9798398,2.9725008,2.9798398,2.9725008
9.118,-0.020442363,-0.0078406697,2.9795578,2.9795578,2.9729006,2.9795578,2.9729006
9.118,-0.020442363,-0.0078406697,2.9795578,2.9795578,2.9729006,2.9795578,2.9729006
9.1190004,-0.020221716,-0.0078064799,2.9797783,2.9797783,2.9730184,2.9797783,2.9730184
9.1190004,-0.020221716,-0.0078064799,2.9797783,2.9797783,2.9730184,2.9797783,2.9730184
9.1199999,-0.020317884,-0.0078765564,2.9796822,2.9796822,2.9727769,2.9796822,2.9727769
9.1199999,-0.020317884,-0.0078765564,2.9796822,2.9796822,2.9727769,2.9796822,2.9727769
9.1210003,-0.020350041,-0.007968341,2.97965,2.97965,2.9724603,2.97965,2.9724603
9.1210003,-0.020350041,-0.007968341,2.97965,2.97965,2.9724603,2.97965,2.9724603
9.1219997,-0.020025792,-0.0077847429,2.9799743,2.9799743,2.9730935,2.9799743,2.9730935
9.1219997,-0.020025792,-0.0077847429,2.9799743,2.9799743,2.9730935,2.9799743,2.9730935
9.1230001,-0.020344181,-0.0076111052,2.9796557,2.9796557,2.9736922,2.9796557,2.9736922
9.1230001,-0.020344181,-0.0076111052,2.9796557,2.9796557,2.9736922,2.9796557,2.9736922
9.1239996,-0.020619284,-0.0075054155,2.9793806,2.9793806,2.9740567,2.9793806,2.9740567
9.1239996,-0.020619284,-0.0075054155,2.9793806,2.9793806,2.9740567,2.9793806,2.9740567
9.125,-0.020345051,-0.0074009756,2.979655,2.979655,2.974417,2.979655,2.974417
9.125,-0.020345051,-0.0074009756,2.979655,2.979655,2.974417,2.979655,2.974417
9.1260004,-0.020395601,-0.0074887094,2.9796045,2.9796045,2.9741144,2.9796045,2.9741144
9.1260004,-0.020395601,-0.0074887094,2.9796045,2.9796045,2.9741144,2.9796045,2.9741144
9.1269999,-0.020069318,-0.0073015126,2.9799306,2.9799306,2.9747601,2.9799306,2.9747601
9.1269999,-0.020069318,-0.0073015126,2.9799306,2.9799306,2.9747601,2.9799306,2.9747601
9.1280003,-0.019985478,-0.0073773926,2.9800146,2.9800146,2.9744983,2.9800146,2.9744983
9.1280003,-0.019985478,-0.0073773926,2.9800146,2.9800146,2.9744983,2.9800146,2.9744983
9.1289997,-0.020213824,-0.0073338728,2.9797862,2.9797862,2.9746485,2.9797862,2.9746485
9.1289997,-0.020213824,-0.0073338728,2.9797862,2.9797862,2.9746485,2.9797862,2.9746485
9.1300001,-0.020160034,-0.0074206712,2.97984,2.97984,2.974349,2.97984,2.974349
9.1300001,-0.020160034,-0.0074206712,2.97984,2.97984,2.974349,2.97984,2.974349
9.1309996,-0.020128451,-0.0075124716,2.9798715,2.9798715,2.9740324,2.9798715,2.9740324
9.1309996,-0.020128451,-0.0075124716,2.9798715,2.9798715,2.9740324,2.9798715,2.9740324
9.132,-0.020248231,-0.007568913,2.9797518,2.9797518,2.9738379,2.9797518,2.9738379
9.132,-0.020248231,-0.007568913,2.9797518,2.9797518,2.9738379,2.9797518,2.9738379
9.1330004,-0.020011429,-0.0075148498,2.9799886,2.9799886,2.9740243,2.9799886,2.9740243
9.1330004,-0.020011429,-0.0075148498,2.9799886,2.9799886,2.9740243,2.9799886,2.9740243
9.1339998,-0.020074032,-0.0075988756,2.9799259,2.9799259,2.9737344,2.9799259,2.9737344
9.1339998,-0.020074032,-0.0075988756,2.9799259,2.9799259,2.9737344,2.9799259,2.9737344
9.1350002,-0.019894555,-0.0076079546,2.9801054,2.9801054,2.9737031,2.9801054,2.9737031
9.1350002,-0.019894555,-0.0076079546,2.9801054,2.9801054,2.9737031,2.9801054,2.9737031
9.1359997,-0.019766765,-0.0076590767,2.9802332,2.9802332,2.973527,2.9802332,2.973527
9.1359997,-0.019766765,-0.0076590767,2.9802332,2.9802332,2.973527,2.9802332,2.973527
9.1370001,-0.01975902,-0.0077532837,2.9802411,2.9802411,2.973202,2.9802411,2.973202
9.1370001,-0.01975902,-0.0077532837,2.9802411,2.9802411,2.973202,2.9802411,2.973202
9.1379995,-0.019799527,-0.0078432858,2.9802005,2.9802005,2.9728916,2.9802005,2.9728916
9.1379995,-0.019799527,-0.0078432858,2.9802005,2.9802005,2.9728916,2.9802005,2.9728916
9.1389999,-0.019499633,-0.0076993015,2.9805005,2.9805005,2.9733882,2.9805005,2.9733882
9.1389999,-0.019499633,-0.0076993015,2.9805005,2.9805005,2.9733882,2.9805005,2.9733882
9.1400003,-0.019234935,-0.0076079606,2.9807651,2.9807651,2.9737031,2.9807651,2.9737031
9.1400003,-0.019234935,-0.0076079606,2.9807651,2.9807651,2.9737031,2.9807651,2.9737031
9.1409998,-0.019183701,-0.0076953312,2.9808164,2.9808164,2.9734018,2.9808164,2.9734018
9.1409998,-0.019183701,-0.0076953312,2.9808164,2.9808164,2.9734018,2.9808164,2.9734018
9.1420002,-0.01924986,-0.0077780411,2.9807501,2.9807501,2.9731166,2.9807501,2.9731166
9.1420002,-0.01924986,-0.0077780411,2.9807501,2.9807501,2.9731166,2.9807501,2.9731166
9.1429996,-0.019323256,-0.0078580575,2.9806767,2.9806767,2.9728405,2.9806767,2.9728405
9.1429996,-0.019323256,-0.0078580575,2.9806767,2.9806767,2.9728405,2.9806767,2.9728405
9.1440001,-0.019399311,-0.007937002,2.9806006,2.9806006,2.9725685,2.9806006,2.9725685
9.1440001,-0.019399311,-0.007937002,2.9806006,2.9806006,2.9725685,2.9806006,2.9725685
9.1450005,-0.019137969,-0.0078501534,2.9808621,2.9808621,2.972868,2.9808621,2.972868
9.1450005,-0.019137969,-0.0078501534,2.9808621,2.9808621,2.972868,2.9808621,2.972868
9.1459999,-0.01881849,-0.007673745,2.9811816,2.9811816,2.9734762,2.9811816,2.9734762
9.1459999,-0.01881849,-0.007673745,2.9811816,2.9811816,2.9734762,2.9811816,2.9734762
9.1470003,-0.018740911,-0.0077520451,2.9812591,2.9812591,2.9732063,2.9812591,2.9732063
9.1470003,-0.018740911,-0.0077520451,2.9812591,2.9812591,2.9732063,2.9812591,2.9732063
9.1479998,-0.018789545,-0.0078400178,2.9812105,2.9812105,2.9729028,2.9812105,2.9729028
9.1479998,-0.018789545,-0.0078400178,2.9812105,2.9812105,2.9729028,2.9812105,2.9729028
9.1490002,-0.018872501,-0.0079159932,2.9811275,2.9811275,2.9726408,2.9811275,2.9726408
9.1490002,-0.018872501,-0.0079159932,2.9811275,2.9811275,2.9726408,2.9811275,2.9726408
9.1499996,-0.019197555,-0.0077298782,2.9808025,2.9808025,2.9732826,2.9808025,2.9732826
9.1499996,-0.019197555,-0.0077298782,2.9808025,2.9808025,2.9732826,2.9808025,2.9732826
9.151,-0.019227544,-0.0078217098,2.9807725,2.9807725,2.972966,2.9807725,2.972966
9.151,-0.019227544,-0.0078217098,2.9807725,2.9807725,2.972966,2.9807725,2.972966
9.1520004,-0.019099034,-0.007872086,2.980901,2.980901,2.9727921,2.980901,2.9727921
9.1520004,-0.019099034,-0.007872086,2.980901,2.980901,2.9727921,2.980901,2.9727921
9.1529999,-0.01940598,-0.0077162301,2.9805939,2.9805939,2.9733298,2.9805939,2.9733298
9.1529999,-0.01940598,-0.0077162301,2.9805939,2.9805939,2.9733298,2.9805939,2.9733298
9.1540003,-0.019139096,-0.0076213772,2.9808609,2.9808609,2.9736569,2.9808609,2.9736569
9.1540003,-0.019139096,-0.0076213772,2.9808609,2.9808609,2.9736569,2.9808609,2.9736569
9.1549997,-0.019244289,-0.007686188,2.9807558,2.9807558,2.9734333,2.9807558,2.9734333
9.1549997,-0.019244289,-0.007686188,2.9807558,2.9807558,2.9734333,2.9807558,2.9734333
9.1560001,-0.01954085,-0.0075468924,2.9804592,2.9804592,2.9739137,2.9804592,2.9739137
9.1560001,-0.01954085,-0.0075468924,2.9804592,2.9804592,2.9739137,2.9804592,2.9739137
9.1569996,-0.019518608,-0.0076397448,2.9804814,2.9804814,2.9735935,2.9804814,2.9735935
9.1569996,-0.019518608,-0.0076397448,2.9804814,2.9804814,2.9735935,2.9804814,2.9735935
9.158,-0.019550694,-0.0077311611,2.9804492,2.9804492,2.9732783,2.9804492,2.9732783
